OTUID	Rank1	Rank2	Rank3	Rank4	Rank5	Rank6	Rank7	FullTaxonomy	LeafTaxa	superkingdom	phylum	class	kingdom	order	family	genus	species	subclass	subphylum	tribe	varietas	subfamily	superorder	subtribe	subgenus
63f09c356dfb28da53b1be6558bf9677	Eukaryota	SAR	Stramenopiles	Ochrophyta	Chrysophyceae	NA	NA	Eukaryota; SAR; Stramenopiles; Ochrophyta; Chrysophyceae; uncultured; metagenome	Chrysophyceae	Eukaryota	NA	Chrysophyceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4f9cfb1a609a1426fc6326d4dfad54d5	Eukaryota	Archaeplastida	Chloroplastida	Chlorophyta	NA	Carteria	Carteria radiosa	Eukaryota; Archaeplastida; Chloroplastida; Chlorophyta; Incertae Sedis; Carteria; Carteria radiosa	Carteria radiosa	Eukaryota	Chlorophyta	Chlorophyceae	Viridiplantae	Chlamydomonadales	Chlamydomonadaceae	Carteria	Carteria radiosa	NA	NA	NA	NA	NA	NA	NA	NA
8b6b9f94c0e2b611e37550d4cf753c56	Eukaryota	Archaeplastida	Chloroplastida	Chlorophyta	Chlorodendrales	Tetraselmis	NA	Eukaryota; Archaeplastida; Chloroplastida; Chlorophyta; Chlorodendrales; Tetraselmis; Ambiguous_taxa	Tetraselmis	Eukaryota	Chlorophyta	Chlorodendrophyceae	Viridiplantae	Chlorodendrales	Chlorodendraceae	Tetraselmis	NA	NA	NA	NA	NA	NA	NA	NA	NA
97c1fe201540c505591e7e8642c94181	Eukaryota	Archaeplastida	Chloroplastida	Chlorophyta	Chlorodendrales	Tetraselmis	NA	Eukaryota; Archaeplastida; Chloroplastida; Chlorophyta; Chlorodendrales; Tetraselmis; Ambiguous_taxa	Tetraselmis	Eukaryota	Chlorophyta	Chlorodendrophyceae	Viridiplantae	Chlorodendrales	Chlorodendraceae	Tetraselmis	NA	NA	NA	NA	NA	NA	NA	NA	NA
4ce153cd76d1e8c97e8c69e4f0187841	Eukaryota	SAR	Stramenopiles	Ochrophyta	Chromulinales	Phaeoplaca	Phaeoplaca thallosa	Eukaryota; SAR; Stramenopiles; Ochrophyta; Chromulinales; Phaeoplaca; Phaeoplaca thallosa	Phaeoplaca thallosa	Eukaryota	NA	Chrysophyceae	NA	Chromulinales	Phaeoplacaceae	Phaeoplaca	Phaeoplaca thallosa	NA	NA	NA	NA	NA	NA	NA	NA
3bc4d3f5454979abea539d5edc1bc3f7	Eukaryota	Archaeplastida	Chloroplastida	Chlorophyta	NA	NA	NA	Eukaryota; Archaeplastida; Chloroplastida; Chlorophyta; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa	Chlorophyta	Eukaryota	Chlorophyta	NA	Viridiplantae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2e0908cc1d6892b04b9df16ad009f898	Eukaryota	Archaeplastida	Chloroplastida	Chlorophyta	NA	NA	NA	Eukaryota; Archaeplastida; Chloroplastida; Chlorophyta; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa	Chlorophyta	Eukaryota	Chlorophyta	NA	Viridiplantae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
04e63ed0529cf8c6eec0b4a180189ff3	Eukaryota	SAR	Stramenopiles	Ochrophyta	Chromulinales	NA	NA	Eukaryota; SAR; Stramenopiles; Ochrophyta; Chromulinales; uncultured; metagenome	Chromulinales	Eukaryota	NA	Chrysophyceae	NA	Chromulinales	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7741e569bdb0fb39aa8f9c10b26a360f	Eukaryota	SAR	Stramenopiles	Ochrophyta	Chrysophyceae	P34.45	NA	Eukaryota; SAR; Stramenopiles; Ochrophyta; Chrysophyceae; P34.45; Ambiguous_taxa	P34.45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
68355459f0e3a1c69d2612ec22955272	Eukaryota	Archaeplastida	Chloroplastida	Chlorophyta	NA	NA	NA	Eukaryota; Archaeplastida; Chloroplastida; Chlorophyta; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa	Chlorophyta	Eukaryota	Chlorophyta	NA	Viridiplantae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
546b01b380c91b6d4ae52b38f653bf31	Eukaryota	Archaeplastida	Chloroplastida	Chlorophyta	Chlorophyceae	NA	NA	Eukaryota; Archaeplastida; Chloroplastida; Chlorophyta; Chlorophyceae; Ambiguous_taxa; Ambiguous_taxa	Chlorophyceae	Eukaryota	Chlorophyta	Chlorophyceae	Viridiplantae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
561512017a7790c0882fbd77269f6353	Eukaryota	SAR	Stramenopiles	Ochrophyta	Chrysophyceae	P34.48	NA	Eukaryota; SAR; Stramenopiles; Ochrophyta; Chrysophyceae; P34.48; metagenome	P34.48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2e61519c0f70939f345e2a49f0b9d729	Eukaryota	SAR	Stramenopiles	Ochrophyta	Mediophyceae	Cyclotella	NA	Eukaryota; SAR; Stramenopiles; Ochrophyta; Mediophyceae; Cyclotella; Ambiguous_taxa	Cyclotella	Eukaryota	Bacillariophyta	Coscinodiscophyceae	NA	Thalassiosirales	Stephanodiscaceae	Cyclotella	NA	Thalassiosirophycidae	NA	NA	NA	NA	NA	NA	NA
350b7ab918ed7811e2dbfc796d2d67dd	Eukaryota	SAR	Stramenopiles	Ochrophyta	Mediophyceae	Pleurosira	NA	Eukaryota; SAR; Stramenopiles; Ochrophyta; Mediophyceae; Pleurosira; Ambiguous_taxa	Pleurosira	Eukaryota	Bacillariophyta	Mediophyceae	NA	Triceratiales	Triceratiaceae	Pleurosira	NA	Biddulphiophycidae	NA	NA	NA	NA	NA	NA	NA
92ea6188eb21d32d52b1ddf31622b8e8	Eukaryota	SAR	Stramenopiles	Ochrophyta	Raphidophyceae	Olisthodiscus	NA	Eukaryota; SAR; Stramenopiles; Ochrophyta; Raphidophyceae; Olisthodiscus; Ambiguous_taxa	Olisthodiscus	Eukaryota	NA	Raphidophyceae	NA	NA	NA	Olisthodiscus	NA	NA	NA	NA	NA	NA	NA	NA	NA
0856d7e6437e2700bdf5d7ae35e6c757	Eukaryota	Archaeplastida	Chloroplastida	Chlorophyta	Ulvophyceae	NA	NA	Eukaryota; Archaeplastida; Chloroplastida; Chlorophyta; Ulvophyceae; Ambiguous_taxa; Ambiguous_taxa	Ulvophyceae	Eukaryota	Chlorophyta	Ulvophyceae	Viridiplantae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
157e3b9363efea79c112bbfc1ccb7957	Eukaryota	Archaeplastida	Chloroplastida	Chlorophyta	NA	NA	NA	Eukaryota; Archaeplastida; Chloroplastida; Chlorophyta; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa	Chlorophyta	Eukaryota	Chlorophyta	NA	Viridiplantae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
fc4f9d6c778b6e0260cc120562dccd16	Eukaryota	Archaeplastida	Chloroplastida	Chlorophyta	NA	Botryococcus	Botryococcus braunii	Eukaryota; Archaeplastida; Chloroplastida; Chlorophyta; Incertae Sedis; Botryococcus; Botryococcus braunii	Botryococcus braunii	Eukaryota	Chlorophyta	Trebouxiophyceae	Viridiplantae	NA	NA	Botryococcus	Botryococcus braunii	NA	NA	NA	NA	NA	NA	NA	NA
2ad016eb232c9bc30a4295b35db29398	Eukaryota	SAR	Stramenopiles	Ochrophyta	Bacillariophyceae	Sellaphora	Sellaphora pupula	Eukaryota; SAR; Stramenopiles; Ochrophyta; Bacillariophyceae; Sellaphora; Sellaphora pupula	Sellaphora pupula	Eukaryota	Bacillariophyta	Bacillariophyceae	NA	Naviculales	Sellaphoraceae	Sellaphora	Sellaphora pupula	NA	NA	NA	NA	NA	NA	NA	NA
1fcf7488331794f372bce652cc2abe63	Eukaryota	Archaeplastida	Chloroplastida	Chlorophyta	NA	NA	NA	Eukaryota; Archaeplastida; Chloroplastida; Chlorophyta; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa	Chlorophyta	Eukaryota	Chlorophyta	NA	Viridiplantae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d8a435ba93e4a03c007e2603f7ac648c	Eukaryota	Archaeplastida	Chloroplastida	Chlorophyta	Chaetopeltidales	Chaetopeltis	NA	Eukaryota; Archaeplastida; Chloroplastida; Chlorophyta; Chaetopeltidales; Chaetopeltis; Ambiguous_taxa	Chaetopeltis	Eukaryota	Chlorophyta	Chlorophyceae	Viridiplantae	Chaetopeltidales	Chaetopeltidaceae	Chaetopeltis	NA	NA	NA	NA	NA	NA	NA	NA	NA
e227f9a1facc487bedbf9164446ac135	Eukaryota	Archaeplastida	Chloroplastida	Chlorophyta	Chlamydomonadales	Phacotus	Phacotus lenticularis	Eukaryota; Archaeplastida; Chloroplastida; Chlorophyta; Chlamydomonadales; Phacotus; Phacotus lenticularis	Phacotus lenticularis	Eukaryota	Chlorophyta	Chlorophyceae	Viridiplantae	Chlamydomonadales	Phacotaceae	Phacotus	Phacotus lenticularis	NA	NA	NA	NA	NA	NA	NA	NA
327c0bc516740ef2d22ee375226422b6	Eukaryota	Archaeplastida	Chloroplastida	Chlorophyta	NA	NA	NA	Eukaryota; Archaeplastida; Chloroplastida; Chlorophyta; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa	Chlorophyta	Eukaryota	Chlorophyta	NA	Viridiplantae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
61b54c16ed2f2789df4b49888bfe12f2	Eukaryota	SAR	Stramenopiles	Ochrophyta	NA	Chlamydomyxa	NA	Eukaryota; SAR; Stramenopiles; Ochrophyta; Incertae Sedis; Chlamydomyxa; metagenome	Chlamydomyxa	Eukaryota	NA	Synurophyceae	NA	Rhizochloridales	Myxochloridaceae	Chlamydomyxa	NA	NA	NA	NA	NA	NA	NA	NA	NA
04e18f78f3d7e52ef18a1defc30aa1d5	Eukaryota	SAR	Stramenopiles	Ochrophyta	Ochromonadales	Paraphysomonas	NA	Eukaryota; SAR; Stramenopiles; Ochrophyta; Ochromonadales; Paraphysomonas; Ambiguous_taxa	Paraphysomonas	Eukaryota	NA	Chrysophyceae	NA	Chromulinales	Paraphysomonadaceae	Paraphysomonas	NA	NA	NA	NA	NA	NA	NA	NA	NA
84dd36443f29ecf703502751225d9419	Eukaryota	Archaeplastida	Chloroplastida	Chlorophyta	Ulvales	NA	NA	Eukaryota; Archaeplastida; Chloroplastida; Chlorophyta; Ulvales; Ambiguous_taxa; Ambiguous_taxa	Ulvales	Eukaryota	Chlorophyta	Ulvophyceae	Viridiplantae	Ulvales	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
c1cf70e1707e4b101cf6e187ff892adb	Eukaryota	Archaeplastida	Chloroplastida	Chlorophyta	Ulvales	Jaoa	Ulvella bullata	Eukaryota; Archaeplastida; Chloroplastida; Chlorophyta; Ulvales; Jaoa; Ulvella bullata	Ulvella bullata	Eukaryota	Chlorophyta	Ulvophyceae	Viridiplantae	Ulvales	Ulvellaceae	Ulvella	Ulvella bullata	NA	NA	NA	NA	NA	NA	NA	NA
63a9b437871ab40a84cb0952218fb1cd	Eukaryota	SAR	Stramenopiles	Ochrophyta	Tribonematales	Ophiocytium	Ophiocytium parvulum	Eukaryota; SAR; Stramenopiles; Ochrophyta; Tribonematales; Ophiocytium; Ophiocytium parvulum	Ophiocytium parvulum	Eukaryota	NA	Xanthophyceae	NA	Mischococcales	Ophiocytiaceae	Ophiocytium	Ophiocytium parvulum	NA	NA	NA	NA	NA	NA	NA	NA
5eb7c85bc60453e54fb642bba186f60e	Eukaryota	Archaeplastida	Chloroplastida	Chlorophyta	Microthamniales	Dictyochloropsis	Symbiochloris irregularis	Eukaryota; Archaeplastida; Chloroplastida; Chlorophyta; Microthamniales; Dictyochloropsis; Symbiochloris irregularis	Symbiochloris irregularis	Eukaryota	Chlorophyta	Trebouxiophyceae	Viridiplantae	Trebouxiales	Trebouxiaceae	Symbiochloris	Symbiochloris irregularis	NA	NA	NA	NA	NA	NA	NA	NA
db792747125433e5a15fa96e594068e6	Eukaryota	SAR	Stramenopiles	Ochrophyta	Bacillariophyceae	Sellaphora	Sellaphora pupula	Eukaryota; SAR; Stramenopiles; Ochrophyta; Bacillariophyceae; Sellaphora; Sellaphora pupula	Sellaphora pupula	Eukaryota	Bacillariophyta	Bacillariophyceae	NA	Naviculales	Sellaphoraceae	Sellaphora	Sellaphora pupula	NA	NA	NA	NA	NA	NA	NA	NA
ab5a8f10c63f034721f0e46a576336a0	Eukaryota	Archaeplastida	Chloroplastida	Chlorophyta	Chlorophyceae	NA	NA	Eukaryota; Archaeplastida; Chloroplastida; Chlorophyta; Chlorophyceae; uncultured Chlamydomonadales; uncultured Chlamydomonadales	Chlorophyceae	Eukaryota	Chlorophyta	Chlorophyceae	Viridiplantae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4ca87e772a43a25129bb44b4c665f6a1	Eukaryota	SAR	Stramenopiles	Ochrophyta	Chrysophyceae	NA	NA	Eukaryota; SAR; Stramenopiles; Ochrophyta; Chrysophyceae; uncultured; metagenome	Chrysophyceae	Eukaryota	NA	Chrysophyceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
29949fad822fe396636d6b063c1683b6	Eukaryota	Archaeplastida	Chloroplastida	Chlorophyta	Chlamydomonadales	Chlamydomonas	Chlamydomonas splendida	Eukaryota; Archaeplastida; Chloroplastida; Chlorophyta; Chlamydomonadales; Chlamydomonas; Chlamydomonas splendida	Chlamydomonas splendida	Eukaryota	Chlorophyta	Chlorophyceae	Viridiplantae	Chlamydomonadales	Chlamydomonadaceae	Chlamydomonas	Chlamydomonas splendida	NA	NA	NA	NA	NA	NA	NA	NA
39eec22f4600b7120ad39705902388eb	Eukaryota	SAR	Stramenopiles	Ochrophyta	Chromulinales	NA	NA	Eukaryota; SAR; Stramenopiles; Ochrophyta; Chromulinales; uncultured; metagenome	Chromulinales	Eukaryota	NA	Chrysophyceae	NA	Chromulinales	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
b7d804874fdd187850f778d8b1cf0b6b	Eukaryota	Archaeplastida	Chloroplastida	Chlorophyta	Chlorophyceae	NA	NA	Eukaryota; Archaeplastida; Chloroplastida; Chlorophyta; Chlorophyceae; Geraniales environmental sample; Geraniales environmental sample	Chlorophyceae	Eukaryota	Chlorophyta	Chlorophyceae	Viridiplantae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
df3bf8121e358d7e09b63b76fd0ff2ba	Eukaryota	SAR	Stramenopiles	Ochrophyta	Bacillariophyceae	Pleurosigma	Pleurosigma sp. 102	Eukaryota; SAR; Stramenopiles; Ochrophyta; Bacillariophyceae; Pleurosigma; Pleurosigma sp. 102	Pleurosigma sp. 102	Eukaryota	Bacillariophyta	Bacillariophyceae	NA	Naviculales	Pleurosigmataceae	Pleurosigma	Pleurosigma sp. 102	NA	NA	NA	NA	NA	NA	NA	NA
ede0c3064e0bdf2f7bbbe97510f5ea33	Eukaryota	SAR	Stramenopiles	Ochrophyta	Ochromonadales	Paraphysomonas	NA	Eukaryota; SAR; Stramenopiles; Ochrophyta; Ochromonadales; Paraphysomonas; Ambiguous_taxa	Paraphysomonas	Eukaryota	NA	Chrysophyceae	NA	Chromulinales	Paraphysomonadaceae	Paraphysomonas	NA	NA	NA	NA	NA	NA	NA	NA	NA
6bf813803a0b64086fedb178fe0f3ac4	Eukaryota	Archaeplastida	Chloroplastida	Chlorophyta	Chlorophyceae	NA	NA	Eukaryota; Archaeplastida; Chloroplastida; Chlorophyta; Chlorophyceae; Ambiguous_taxa; Ambiguous_taxa	Chlorophyceae	Eukaryota	Chlorophyta	Chlorophyceae	Viridiplantae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
58795556ed7cdd0d7b2a46250927b912	Eukaryota	Archaeplastida	Chloroplastida	Chlorophyta	Ulotrichales	Gloeotilopsis	NA	Eukaryota; Archaeplastida; Chloroplastida; Chlorophyta; Ulotrichales; Gloeotilopsis; Ambiguous_taxa	Gloeotilopsis	Eukaryota	Chlorophyta	Ulvophyceae	Viridiplantae	Ulotrichales	Ulotrichaceae	Gloeotilopsis	NA	NA	NA	NA	NA	NA	NA	NA	NA
173bf8ccedb071faa1e10a67f886ee16	Eukaryota	Archaeplastida	Chloroplastida	Charophyta	Selaginellales	Selaginella	Selaginella moellendorffii	Eukaryota; Archaeplastida; Chloroplastida; Charophyta; Selaginellales; Selaginella; Selaginella moellendorffii	Selaginella moellendorffii	Eukaryota	Streptophyta	Lycopodiopsida	Viridiplantae	Selaginellales	Selaginellaceae	Selaginella	Selaginella moellendorffii	NA	Streptophytina	NA	NA	NA	NA	NA	NA
5496111a2c978e9f3589007ed2dc32d0	Eukaryota	Archaeplastida	Chloroplastida	Chlorophyta	NA	Coccomyxa	Coccomyxa dispar	Eukaryota; Archaeplastida; Chloroplastida; Chlorophyta; Incertae Sedis; Coccomyxa; Coccomyxa dispar	Coccomyxa dispar	Eukaryota	Chlorophyta	Trebouxiophyceae	Viridiplantae	NA	NA	Coccomyxa	Coccomyxa dispar	NA	NA	NA	NA	NA	NA	NA	NA
185572f721291d3f985f218364d56151	Eukaryota	SAR	Stramenopiles	Ochrophyta	Chromulinales	Chrysoxys	NA	Eukaryota; SAR; Stramenopiles; Ochrophyta; Chromulinales; Chrysoxys; Ambiguous_taxa	Chrysoxys	Eukaryota	NA	Chrysophyceae	NA	Chromulinales	Chromulinaceae	Chrysoxys	NA	NA	NA	NA	NA	NA	NA	NA	NA
6fe25d5e2f2b768855c9796116ad20bf	Eukaryota	Archaeplastida	Chloroplastida	Chlorophyta	Ulvales	Pseudendoclonium	NA	Eukaryota; Archaeplastida; Chloroplastida; Chlorophyta; Ulvales; Pseudendoclonium; Ambiguous_taxa	Pseudendoclonium	Eukaryota	Chlorophyta	Ulvophyceae	Viridiplantae	Ulvales	Kornmanniaceae	Pseudendoclonium	NA	NA	NA	NA	NA	NA	NA	NA	NA
2aa46aa7006a8105cfe51ce35e2e621e	Eukaryota	Archaeplastida	Chloroplastida	Chlorophyta	NA	NA	NA	Eukaryota; Archaeplastida; Chloroplastida; Chlorophyta; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa	Chlorophyta	Eukaryota	Chlorophyta	NA	Viridiplantae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ec9e62425430f6457230890c9433aa89	Eukaryota	Archaeplastida	Chloroplastida	Chlorophyta	Trebouxiophyceae	NA	NA	Eukaryota; Archaeplastida; Chloroplastida; Chlorophyta; Trebouxiophyceae; Ambiguous_taxa; Ambiguous_taxa	Trebouxiophyceae	Eukaryota	Chlorophyta	Trebouxiophyceae	Viridiplantae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
26d593a9b7ed1c5fbcc098d529c5f62d	Eukaryota	Archaeplastida	Chloroplastida	Charophyta	Celastrales	Canotia	Canotia holacantha	Eukaryota; Archaeplastida; Chloroplastida; Charophyta; Celastrales; Canotia; Canotia holacantha	Canotia holacantha	Eukaryota	Streptophyta	Magnoliopsida	Viridiplantae	Celastrales	Celastraceae	Canotia	Canotia holacantha	NA	Streptophytina	NA	NA	NA	NA	NA	NA
56c76b39d7288a318b1ec1ad2b12b16d	Eukaryota	Archaeplastida	Chloroplastida	Charophyta	Celastrales	Canotia	Canotia holacantha	Eukaryota; Archaeplastida; Chloroplastida; Charophyta; Celastrales; Canotia; Canotia holacantha	Canotia holacantha	Eukaryota	Streptophyta	Magnoliopsida	Viridiplantae	Celastrales	Celastraceae	Canotia	Canotia holacantha	NA	Streptophytina	NA	NA	NA	NA	NA	NA
f48a36942dc6df01c2b9437ddb8b24c0	Eukaryota	SAR	Stramenopiles	Ochrophyta	Ochromonadales	Paraphysomonas	NA	Eukaryota; SAR; Stramenopiles; Ochrophyta; Ochromonadales; Paraphysomonas; metagenome	Paraphysomonas	Eukaryota	NA	Chrysophyceae	NA	Chromulinales	Paraphysomonadaceae	Paraphysomonas	NA	NA	NA	NA	NA	NA	NA	NA	NA
7bf79bae881570f8ba94c33a9bd0ad65	Eukaryota	Archaeplastida	Chloroplastida	Chlorophyta	Microthamniales	Microthamnion	NA	Eukaryota; Archaeplastida; Chloroplastida; Chlorophyta; Microthamniales; Microthamnion; Ambiguous_taxa	Microthamnion	Eukaryota	Chlorophyta	Trebouxiophyceae	Viridiplantae	Microthamniales	Microthamniaceae	Microthamnion	NA	NA	NA	NA	NA	NA	NA	NA	NA
3aaa2a12ad4d358cde15d78a384a7fe9	Eukaryota	Archaeplastida	Chloroplastida	Chlorophyta	Ulvales	NA	NA	Eukaryota; Archaeplastida; Chloroplastida; Chlorophyta; Ulvales; Ambiguous_taxa; Ambiguous_taxa	Ulvales	Eukaryota	Chlorophyta	Ulvophyceae	Viridiplantae	Ulvales	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
a0cdcf4d40ed5b149aa9d28594fc5a9f	Eukaryota	SAR	Stramenopiles	Ochrophyta	Ochromonadales	Paraphysomonas	NA	Eukaryota; SAR; Stramenopiles; Ochrophyta; Ochromonadales; Paraphysomonas; Ambiguous_taxa	Paraphysomonas	Eukaryota	NA	Chrysophyceae	NA	Chromulinales	Paraphysomonadaceae	Paraphysomonas	NA	NA	NA	NA	NA	NA	NA	NA	NA
8d2f9ca9cd895c0e1060611a4da09b1f	Eukaryota	Archaeplastida	Chloroplastida	Chlorophyta	Chlamydomonadales	Oogamochlamys	Oogamochlamys ettlii	Eukaryota; Archaeplastida; Chloroplastida; Chlorophyta; Chlamydomonadales; Oogamochlamys; Oogamochlamys ettlii	Oogamochlamys ettlii	Eukaryota	Chlorophyta	Chlorophyceae	Viridiplantae	Chlamydomonadales	Chlamydomonadaceae	Oogamochlamys	Oogamochlamys ettlii	NA	NA	NA	NA	NA	NA	NA	NA
1d599f49d12d3cb87be2b274661eccbb	Eukaryota	Archaeplastida	Chloroplastida	Chlorophyta	NA	NA	NA	Eukaryota; Archaeplastida; Chloroplastida; Chlorophyta; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa	Chlorophyta	Eukaryota	Chlorophyta	NA	Viridiplantae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
36dfb49f8e165f97e557d116e5004d51	Eukaryota	Archaeplastida	Chloroplastida	Chlorophyta	Chlorophyceae	NA	NA	Eukaryota; Archaeplastida; Chloroplastida; Chlorophyta; Chlorophyceae; uncultured Chloromonas; uncultured Chloromonas	Chlorophyceae	Eukaryota	Chlorophyta	Chlorophyceae	Viridiplantae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
dbd82f5d424cd9365161c44b891b39f9	Eukaryota	Archaeplastida	Chloroplastida	Chlorophyta	Trebouxiophyceae	NA	NA	Eukaryota; Archaeplastida; Chloroplastida; Chlorophyta; Trebouxiophyceae; uncultured Eimeriidae; uncultured Eimeriidae	Trebouxiophyceae	Eukaryota	Chlorophyta	Trebouxiophyceae	Viridiplantae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
737822690e0516b32111915cc37294ae	Eukaryota	SAR	Stramenopiles	Ochrophyta	Pedinellales	Pteridomonas	Pteridomonas danica	Eukaryota; SAR; Stramenopiles; Ochrophyta; Pedinellales; Pteridomonas; Pteridomonas danica	Pteridomonas danica	Eukaryota	NA	Dictyochophyceae	NA	Pedinellales	NA	Pteridomonas	Pteridomonas danica	NA	NA	NA	NA	NA	NA	NA	NA
d2592729c997d756ec462b0af2f6ba63	Eukaryota	Archaeplastida	Chloroplastida	Chlorophyta	Ulvales	Ruthnielsenia	Ruthnielsenia tenuis	Eukaryota; Archaeplastida; Chloroplastida; Chlorophyta; Ulvales; Ruthnielsenia; Ruthnielsenia tenuis	Ruthnielsenia tenuis	Eukaryota	Chlorophyta	Ulvophyceae	Viridiplantae	Ulvales	Ulvaceae	Ruthnielsenia	Ruthnielsenia tenuis	NA	NA	NA	NA	NA	NA	NA	NA
c1c9257d4e35b002505593415e0706a4	Eukaryota	SAR	Stramenopiles	Ochrophyta	NA	NA	NA	Eukaryota; SAR; Stramenopiles; Ochrophyta; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa	Ochrophyta	NA	Ochrophyta	NA	Chromista	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
f9a06145f07a7d67c4498b8888eff3dd	Eukaryota	Archaeplastida	Chloroplastida	Chlorophyta	Sphaeropleales	Dictyococcus	Chlorophyceae sp. Tow 2/24 P-12d	Eukaryota; Archaeplastida; Chloroplastida; Chlorophyta; Sphaeropleales; Dictyococcus; Chlorophyceae sp. Tow 2/24 P-12d	Chlorophyceae sp. Tow 2/24 P-12d	Eukaryota	Chlorophyta	Chlorophyceae	Viridiplantae	NA	NA	NA	Chlorophyceae sp. Tow 2/24 P-12d	NA	NA	NA	NA	NA	NA	NA	NA
f9a92052bb2af05dfd5134e5f9f20141	Eukaryota	Archaeplastida	Chloroplastida	Chlorophyta	Ulvophyceae	NA	NA	Eukaryota; Archaeplastida; Chloroplastida; Chlorophyta; Ulvophyceae; Ambiguous_taxa; Ambiguous_taxa	Ulvophyceae	Eukaryota	Chlorophyta	Ulvophyceae	Viridiplantae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
804c726bc4ac37464621d0cb4b220a75	Eukaryota	Archaeplastida	Chloroplastida	Chlorophyta	Chlamydomonadales	Tetracystis	Tetracystis tetraspora	Eukaryota; Archaeplastida; Chloroplastida; Chlorophyta; Chlamydomonadales; Tetracystis; Tetracystis tetraspora	Tetracystis tetraspora	Eukaryota	Chlorophyta	Chlorophyceae	Viridiplantae	Chlamydomonadales	Tetracystaceae	Tetracystis	Tetracystis tetraspora	NA	NA	NA	NA	NA	NA	NA	NA
f6d345d99e244f9861d9a8cea3d45697	Eukaryota	SAR	Stramenopiles	Ochrophyta	Bacillariophyceae	Amphora	NA	Eukaryota; SAR; Stramenopiles; Ochrophyta; Bacillariophyceae; Amphora; Ambiguous_taxa	Amphora	Eukaryota	Bacillariophyta	Bacillariophyceae	NA	Thalassiophysales	Catenulaceae	Amphora	NA	NA	NA	NA	NA	NA	NA	NA	NA
279d8af76fff48d9b001ca8e3afd5563	Eukaryota	Archaeplastida	Chloroplastida	Chlorophyta	NA	NA	NA	Eukaryota; Archaeplastida; Chloroplastida; Chlorophyta; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa	Chlorophyta	Eukaryota	Chlorophyta	NA	Viridiplantae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
98f6f5f41a43a5e962b388b40602f6f7	Eukaryota	SAR	Stramenopiles	Ochrophyta	Bacillariophyceae	Pinnularia	Caloneis amphisbaena	Eukaryota; SAR; Stramenopiles; Ochrophyta; Bacillariophyceae; Pinnularia; Caloneis amphisbaena	Caloneis amphisbaena	Eukaryota	Bacillariophyta	Bacillariophyceae	NA	Naviculales	Naviculaceae	Caloneis	Caloneis amphisbaena	NA	NA	NA	NA	NA	NA	NA	NA
